,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1016,-95.02884512520694,-102.1490591380364,-103.16586516396973,-107.14111237760441,-112.64786893915962,-108.13514988684832,-111.34968310910843,-110.51190974047987,-116.18242834423974,-119.00104340675274,-114.94879691400551,-107.97881942347517,-106.44081294370777,-110.15454578550946,-105.73449803134766,-97.17891772887054,-94.86258336228791,-91.3213109302135,-88.69126979662389,-92.81907261077325,-85.7425913559666,-79.1133334895252,-78.56781795617368,-82.99173793562916,-85.78908961702778,-82.65754157272676,-80.72691761998205,-89.84091987764535,-84.42790700204897,-83.22856488474504
1017,-94.98947046477014,-102.73732322947717,-103.0571589727753,-107.33859784133693,-112.79037533416188,-107.795282114896,-111.29586695335648,-110.6073906381698,-116.16205633658345,-119.07051730588188,-114.80665694686205,-107.83487536905874,-106.98569495884503,-110.02977897739841,-105.6271069446216,-97.29332614198866,-94.5981116370485,-91.20997041206981,-88.35012586747835,-92.91824558752334,-85.64982737261893,-79.0403576053837,-78.23877206665858,-82.99740462657702,-85.51952741702861,-82.65385554425376,-81.00908126494762,-89.63353478730981,-84.35055387980293,-82.99262654381326
1018,-95.10070833087828,-102.90827480183674,-102.94635648384103,-107.12512095715199,-113.0991550519285,-107.7827420342913,-111.27817417184309,-110.78283270725908,-116.29935430793832,-118.99663905241144,-114.8469315591127,-107.86671830315129,-107.2139943177081,-110.07055432816072,-105.59178820831097,-97.33342522180985,-94.51142902945593,-91.35718080796372,-88.36090703275536,-92.74428073015721,-85.68590932105592,-79.02237711809695,-78.35858356839468,-83.13320065326943,-85.33042674595337,-82.49106009424501,-81.0790135715985,-89.6952353059253,-84.57367762535691,-83.03316356880381
1019,-95.15910591723356,-102.92429511243242,-102.91428036991113,-106.93942830897515,-113.28538738888311,-107.81087619741456,-111.4504450159109,-110.90599645694935,-116.25891118467649,-119.14669117823979,-114.86272883071173,-107.75332956754878,-107.01304749486339,-110.20462696109516,-105.59889274991436,-97.53188246032525,-94.63052761907188,-91.35032351911153,-88.22711717803904,-92.74623678342422,-85.69293654808587,-78.90055809975465,-78.42596183995465,-82.99243777392606,-85.30375278209166,-82.36869768619309,-81.09583731318742,-89.74172762605657,-84.49123274688748,-83.20100202097463
1020,-95.21106209149826,-102.81601313597238,-102.93491086622387,-106.97139297776897,-113.52121741441682,-108.06529454436941,-111.55156993381738,-110.92932720891322,-116.05251402454856,-119.31572834857809,-114.77376874536603,-107.95267388327449,-106.84156136740391,-110.1875731222923,-105.66038484181314,-97.44247793261422,-94.96310619220162,-91.16525652066983,-88.09664379881258,-92.819975827713,-85.6429350152393,-79.02436376114373,-78.31281094624424,-83.02376628292383,-85.20330385916363,-82.52442301857201,-81.17051889246397,-89.6322763856795,-84.60302969752172,-83.05752135270556
1021,-95.22748062425329,-102.83673492389758,-102.944744332839,-106.85957965418551,-113.51602970887028,-108.11865576309123,-111.54735101109968,-111.00093384356762,-115.98334026105259,-119.37677754090974,-114.86089110187356,-107.84050845660175,-107.02505609367816,-110.31765510423371,-105.56400171310236,-97.27899475994276,-94.99395697655682,-91.16967536079581,-88.21496660374328,-92.93550579387431,-85.64440979816524,-79.10985244463234,-78.42475069576463,-83.0846212455828,-85.2797571771794,-82.55678438633369,-81.20463102875588,-89.56881633951174,-84.66687563349598,-83.0764166469678
1022,-95.4276746311698,-102.51513126584857,-102.68377963677692,-106.88341527886818,-113.35939554708335,-108.09126016467758,-111.81793936220123,-111.36998062642145,-116.12836921155713,-119.56912745220632,-114.95266847499111,-108.06107684634927,-106.75595983485972,-110.62694076961888,-105.5043147395854,-97.22016217611764,-94.97513039368144,-91.17240482621223,-88.21029338820551,-93.18215335593761,-85.86875482519014,-79.43900806958962,-78.36020767312378,-83.13758134618199,-85.38782453396264,-82.98441570334363,-81.24769603101745,-89.44633337268482,-84.26741948752364,-82.86130281635958
1023,-95.51601896359803,-102.60612546202064,-102.92468483783084,-107.14448326064306,-113.35953333245003,-108.12315274009259,-111.72406325469986,-111.42442088880904,-115.9764601191397,-119.78157571759277,-115.292634129717,-107.85172865151523,-106.62392729540237,-110.93311823749461,-105.42552660711726,-97.18475821820391,-95.03775162680202,-91.33248084674585,-88.12827322689104,-93.34628405688245,-85.86003240222583,-79.42972909531785,-78.3137511196409,-83.18216036695493,-85.58590734743923,-82.8760095589877,-81.17180345566382,-89.32015580694376,-84.5207789056857,-82.80962162523406
1024,-95.60074119625273,-102.5900282440226,-102.93885329148914,-107.21954897617744,-113.36980105980183,-108.20042815858488,-111.82057858683451,-111.59110989915294,-116.18429504139316,-119.97739822881726,-115.13919000496058,-107.81343686515322,-106.7483037307124,-110.92842510852589,-105.41086983725116,-97.19930971568758,-94.7615157427119,-91.39784392466288,-88.29849789721884,-93.48513792080523,-85.86610591406188,-79.42401476434962,-78.42213975122448,-83.29111448391035,-85.5751897739287,-83.0030829559239,-81.04530868190596,-89.38336604901079,-84.4666779350437,-82.78119619210791
1025,-95.3185955228671,-102.36269582810635,-102.58030685632954,-107.51049198042985,-113.33875753993972,-108.29206819060101,-111.71096009214102,-112.05958012315627,-115.82537289569424,-120.00506797358042,-115.25916080405969,-107.87711047830057,-106.61700473558159,-111.15422984090036,-105.48511530441947,-97.47360229278877,-94.8444133723664,-91.43812956027632,-88.33788617333337,-93.18515379506157,-85.79884306215563,-79.25926275866068,-78.31443585115649,-83.16868747255664,-85.16579565325874,-82.83134691648048,-80.85942229663436,-89.2893652314315,-84.3348813035356,-82.713978867017
1026,-95.07543035096135,-102.05106328443401,-102.51247988764324,-107.25039309016918,-113.24264919441984,-108.35178371338684,-111.50100065360087,-112.14646617301972,-116.04712422799616,-120.22033616949321,-115.65242001604213,-107.99701543973369,-106.7672878571768,-111.0495447941832,-105.68714598153109,-97.64044270170234,-94.60809302489274,-91.01123470144773,-88.39985155915065,-93.16278482458974,-85.72672450128677,-79.15841030377516,-78.27759997466808,-83.13775040919677,-85.3911177373396,-82.5618211200921,-80.88068935582372,-89.51522365323063,-84.31651764445057,-82.6006300838151
1027,-95.14955946071991,-101.89124249973477,-102.73175039017065,-107.15741495209494,-113.08289009013816,-108.36876838447607,-111.31823052639633,-112.16821469506876,-115.93601523384758,-120.27655907550162,-115.38260331784632,-108.19665343584543,-106.7784777402626,-111.04934710777107,-105.37497523511851,-97.71484900727982,-94.5243700637415,-91.17054805059405,-88.3602671955344,-93.40476989065806,-85.75328909705826,-79.10584048254815,-78.34546692285124,-83.01274442607888,-85.59226469842521,-82.4678429275652,-80.98808111580783,-89.36862443536351,-84.06304367918159,-82.45236293513749
1028,-95.03578371925812,-102.06940541875076,-102.71564247279848,-107.16659095246284,-112.94372922239816,-108.48521385599737,-111.32135762984737,-112.07220336783865,-116.04683767688502,-120.13342462020468,-115.48512221510452,-108.02351753959327,-106.77068157716305,-111.06089282676477,-105.42925085549834,-97.67439578779441,-94.63758051404345,-91.04323190862152,-88.52803680886687,-93.34264600030014,-85.79179354507009,-79.11399367450578,-78.37787515491812,-83.06067087840314,-85.5863443468314,-82.61856827978868,-80.91699280737795,-89.45971993290355,-84.12592704183497,-82.68458411079517
1029,-94.97687901178034,-102.4884925752362,-102.82648666833099,-107.00229413159214,-112.91747410431807,-108.52595386746712,-111.11608089623543,-112.29457657164988,-115.9081622790993,-120.08829004660947,-115.61755222001776,-107.87207189103941,-106.6490390245796,-111.45681902715232,-105.39729331608372,-97.73545043147904,-94.80613508578318,-91.36849884973509,-88.62712058772175,-93.19457224869566,-85.41191848868664,-79.3677950294443,-78.38578906142048,-83.0518968782011,-85.26309827459544,-82.61230048836751,-81.04309370856018,-89.30186489134914,-84.30450201816157,-82.67247343398346
1030,-94.94367825096097,-102.59763854312526,-102.7681519001618,-106.94317486143548,-112.94768339011347,-108.59962853864045,-111.08361388386375,-112.2757256221643,-115.89562320902724,-120.20859838918703,-115.60687643802513,-107.74735816573929,-106.84294049248102,-111.13090886316263,-105.29513642847043,-97.44541579540103,-94.69657193957246,-91.11499287024604,-88.80261603704592,-93.14525727392426,-84.98246326558356,-79.7400303613658,-77.94083869278163,-83.13993233180511,-85.36251221118162,-82.48377062691141,-81.11763707009108,-89.2462928773365,-84.31223249267852,-82.70932524745133
1031,-94.92942006654368,-102.50086889759459,-102.76424906078918,-107.10049439599263,-112.89801838374132,-108.47172421795362,-111.25849302906454,-112.08869530866085,-115.76072188721064,-120.2907460813877,-115.51990112839154,-107.77687619889815,-106.85521086237348,-111.12010690715556,-105.360834535852,-97.66036044163349,-94.76977866482612,-91.22326033706943,-88.72189574156914,-93.1609077054026,-84.88532127137587,-79.69240531481042,-77.93543966191598,-83.06174462004465,-85.30784516462921,-82.36796244400385,-81.0077196717816,-89.07320709153659,-84.3446639707303,-82.72318256397432
1032,-94.74103662298654,-102.59756596140706,-102.82304208278926,-106.99900978753026,-112.81105613130723,-108.40735213771288,-110.9630248820796,-112.28286926568697,-115.50259882924232,-120.30260964427048,-115.7448797089902,-107.78559768043259,-106.64633842146289,-111.34661099722939,-104.98274393567306,-97.8344247717514,-94.72973930017979,-90.91365301724288,-88.50419841350633,-93.20112274150048,-85.02258849029552,-79.37025244653616,-77.86705923262689,-83.10710073437558,-85.37032838989538,-82.34106838926405,-81.08413902489778,-89.15634635290536,-84.64894410048426,-82.76057722606757
1033,-94.72760434644503,-102.5451945531043,-102.96212664820943,-107.04816459139246,-112.9003342514738,-108.40426656629934,-110.73813860495333,-112.17456015109671,-115.43126162095542,-120.20366063520703,-115.5746915019951,-107.74328650636542,-106.53172729355381,-111.23088426260729,-105.00471305963653,-97.82885334161197,-94.77810119616547,-90.89466433713264,-88.47790796999288,-93.27496043127893,-85.1538935480648,-79.35036201303187,-77.9842381370629,-83.14938752402684,-85.27064817843447,-82.33838052692816,-81.07222911513777,-89.15950017435662,-84.71504706254848,-82.69326199481637
1034,-94.73212863765386,-102.38295206546637,-102.93496190923476,-107.13953234147395,-112.91391510163002,-108.25149963524697,-110.72328113611985,-112.24764096264103,-115.47405705251487,-120.1034277543245,-115.44485595847843,-107.87157277423205,-106.50795240133546,-111.27069109478762,-104.91428591738037,-97.76381767828957,-94.57099304572354,-90.84836671960223,-88.57371401359953,-93.09817210586023,-85.08330174888899,-79.36372158011766,-77.97122704203757,-83.21519968877216,-85.31249832637717,-82.33764449737963,-81.1077316023348,-89.1382384983494,-84.57521976677947,-82.75628864517572
1035,-94.66716896527196,-102.41342985907887,-102.91544360365751,-107.1481724808954,-112.73186658968747,-108.31265751409879,-110.66860682046483,-112.17091019253847,-115.53419576174673,-120.06931621067056,-115.68680706190958,-107.7118718334781,-106.31462925894255,-111.38979313093009,-104.83185798168644,-97.57110124536304,-94.61172608965221,-91.00751708484117,-88.57577108345838,-92.86964304381299,-85.19263385070818,-79.34773599772072,-78.0065137113601,-83.22372810172229,-85.38824819637486,-82.22545317163919,-81.16595451392034,-89.15512022424299,-84.81073412498237,-82.72702343012226
1036,-94.66604038252108,-102.32989825782528,-102.86989507571033,-107.17277616261134,-112.62765419871205,-108.37869936347437,-110.67712768106253,-112.33639768800157,-115.46894057928948,-120.01566819479267,-115.47464541562087,-107.71169959617292,-106.1677990141422,-111.2419738091315,-104.78040007429522,-97.64682243487422,-94.58187419984955,-90.88321037304738,-88.86790119162231,-92.72118456876007,-85.24034751734325,-79.46913023875966,-77.80979158988103,-83.11865820079501,-85.45998769287455,-81.88823718310076,-81.01268511037043,-89.03144418926578,-84.69725893601856,-82.50089339406506
1037,-94.60998072345232,-102.41686013295981,-102.74388072567156,-107.186418761124,-112.63677240307936,-108.41566589564047,-110.68761729838603,-112.36297604235565,-115.63582807421136,-119.99967416542903,-115.46168652948423,-107.7494725159816,-106.02985657126635,-111.29492785779861,-104.72240519884919,-97.51462188815631,-94.75301760426258,-90.82262717834948,-88.89463931070104,-92.61644975838155,-85.26216632011351,-79.56133912762932,-77.80624916805272,-82.92021410221376,-85.63622856657064,-81.94184228221334,-81.03207137374675,-88.9665520653162,-84.74277946518077,-82.56107499098228
1038,-94.58585401372727,-102.40135970320337,-102.80316292347067,-107.15170436422915,-112.71948175623875,-108.38971233177509,-110.58446659701987,-112.18971764046759,-115.43314758696113,-120.05836386215185,-115.29558512015814,-108.00253107283591,-106.19492179513996,-111.00847603557416,-104.78143888415782,-97.60020110566639,-94.78836778363366,-90.74618799541364,-88.99132378081022,-92.50216412752614,-85.21530609402478,-79.61175604908782,-77.72393669777537,-82.983560913849,-85.49107910466189,-81.96203011226412,-81.05970911898311,-88.90008042119024,-84.95294400564686,-82.49442717880056
1039,-94.76918183124569,-102.46291186409088,-102.57508030795627,-107.20378471313842,-112.60949722584999,-108.4066441795113,-110.37981010329662,-112.43265284926197,-115.19866639240671,-119.96676917377745,-115.15791337839727,-107.73022153902143,-106.1306926453673,-110.95840262627001,-104.75587006976217,-97.63572173132505,-94.92856973075223,-90.73180517134287,-89.13014931719327,-92.56441053919846,-85.05071376707015,-79.7756561572433,-77.69426405820064,-82.84991365933271,-85.7203063125491,-82.03766905287107,-81.02531131505022,-88.87912850743184,-84.6214497380729,-82.69543699818179
1040,-94.87146346923484,-102.42810467083677,-102.51158522283258,-107.19456888435788,-112.40923549309366,-108.48293461171937,-110.38987419709089,-112.41599051324329,-115.06068520242738,-120.09203878260239,-115.23462104789354,-107.59772659929796,-106.24699023414249,-110.98009105567391,-104.77834183166263,-97.65136429846876,-94.96985935708258,-90.8368976966017,-89.09155294392399,-92.60720678697002,-85.04859415658973,-79.89027716914022,-77.62627276131127,-82.72847302529185,-85.73264637223436,-81.97476793196944,-81.01809517707714,-88.83328492704311,-84.64140517235012,-82.76633336748075
1041,-94.78306122907033,-102.21015907349883,-102.78269734881256,-107.1819412614704,-112.39566686278062,-108.64771979802148,-110.35928973695476,-112.3656683796352,-114.9275644239641,-120.07898130113502,-115.36839883371971,-107.5627134254009,-106.34969313986527,-110.85288645388822,-104.82080912662433,-97.6489190703428,-94.9762613628599,-90.9557123370178,-88.90227871690578,-92.58459685657556,-84.96802328835568,-79.96479397883667,-77.5894846144524,-82.68119486242247,-85.63586220754921,-81.99330877889558,-80.98019581304726,-88.88442982302583,-84.46821733523478,-82.79833288243577
1042,-94.87449722810864,-101.99423238720837,-102.9144940452277,-107.18915234499848,-112.44244704363014,-108.53772636175067,-110.20753076146674,-112.37213893125232,-114.86273346427538,-120.0244362635346,-115.4291492886384,-107.50601703953045,-106.35849850992298,-110.83071505582713,-104.96916979740668,-97.44220041069516,-94.74846339895002,-90.69154455089749,-89.14937461206155,-92.4848316047992,-84.67924044479274,-79.87702173716758,-77.6588457733856,-82.71511661292487,-85.65348564276086,-81.81075521454676,-81.23051248129768,-89.05280629402154,-84.41804397394591,-83.04821848800822
1043,-94.71326833182232,-102.10456710032962,-103.2569798687132,-107.10467468920278,-112.41830040249813,-108.47217609135028,-110.4486137584674,-112.29496006058655,-114.8609132503299,-119.8745987356671,-115.49670376502579,-107.65338840780356,-106.27509488077546,-110.9011289368985,-104.83137776333753,-97.3458315179832,-94.59505354786106,-90.80259492725185,-89.19130044438494,-92.50736721049677,-84.16184941407236,-80.03239401556,-77.6680564269508,-82.95152164231351,-85.3721036322651,-81.61590940801212,-81.36001209892362,-89.18862746363448,-84.36631470149685,-83.07542653748662
1044,-94.57370136585632,-102.32975862229432,-103.3771528824008,-107.08350497970876,-112.268736658782,-108.45795939083152,-110.41927125155833,-112.37098763884488,-114.94534346137114,-119.82291573520962,-115.46299730404225,-107.70269909826831,-106.20545727909177,-111.08711803083807,-104.7983769069377,-97.40533137712795,-94.63081106851666,-90.95208099592043,-89.15844038325721,-92.49038966434027,-84.08418444166041,-80.19659963312,-77.62282732452793,-82.94924703658104,-85.29737446971981,-81.71194430181993,-81.54022251898223,-89.26280780142976,-84.44654522279436,-83.03461477764043
1045,-94.57829384964225,-102.36228670777115,-103.31302379162005,-107.21223103814671,-112.29614738258395,-108.40607333261315,-110.39257112544766,-112.29671514239901,-114.85342880369178,-119.79643487196911,-115.45520581878723,-107.57526536781283,-106.28000451431704,-111.11182979128573,-104.76157945369255,-97.43653620167426,-94.76077281385554,-90.92753386534147,-89.1103227750196,-92.46225200834739,-83.98730430347231,-80.32213094555948,-77.6180837040577,-83.06263651983916,-85.47087896730999,-81.68474153218509,-81.60837915716363,-89.37189052253721,-84.55952479109452,-83.16689351019915
1046,-94.53831729964341,-102.49569755918172,-103.58482751612134,-107.11034674423442,-112.31032783184835,-108.2500226322915,-110.4728520939253,-112.69168453343858,-114.84780191078342,-119.60857398736866,-115.32953702293659,-107.70879517645427,-106.34269593862918,-110.8181986204762,-104.8123196188799,-97.43982112816924,-94.7706067661579,-90.99241088560731,-88.85821096645262,-92.31118049251954,-84.24664927801183,-80.5247598292746,-77.72308773892271,-83.07225624726807,-85.48296527623857,-81.64307832683751,-81.93926791311722,-89.83826232760883,-84.42511223901853,-83.3281571247488
1047,-94.60239781490034,-102.67826116616125,-103.69250451074961,-107.25340092633176,-112.37870124789367,-108.22182669130953,-110.43305311816734,-112.76351242109479,-115.00011635792389,-119.5370285974576,-115.34817706017137,-107.63870856993151,-106.38934904063765,-110.73485951230461,-104.90266481939749,-97.47296838867828,-94.79056902801459,-90.93153712867023,-88.78785747280155,-92.28329262548004,-84.22478222754111,-80.3862114437637,-77.68183104271593,-82.98098759745118,-85.62180382478313,-81.6057245845188,-81.81414038614314,-89.77705538489413,-84.34402606271695,-83.34810604959053
1048,-94.59409320152348,-102.60794311699891,-103.56694269991388,-107.3648996268383,-112.28687839407237,-108.2082351193035,-110.28858032753669,-112.84795375392791,-115.05824047771499,-119.50243031920088,-115.2736487415806,-107.57328161642047,-106.44387408211044,-110.81774846849152,-104.81143518294232,-97.5176406036287,-94.81803795162489,-91.02817735952387,-88.8221977282367,-92.35413949379421,-84.25934752141897,-80.47085409025094,-77.75161886424507,-82.96197970688925,-85.68629812860904,-81.38482869048359,-81.83563751069582,-89.5837863979779,-84.35753400410945,-83.18676956263766
1049,-94.43286759957404,-102.36973990424153,-103.60061491563013,-107.01960274467064,-112.14287894778853,-108.36030623644773,-110.30505611104046,-112.95520563922913,-114.96058720464127,-119.49242767317209,-115.33525845131466,-107.75906632893832,-106.64161277056806,-110.88460224982931,-104.72056297698532,-97.48450659403166,-94.72129132911469,-91.07604739068523,-88.68944883804237,-92.19557530927416,-84.36427573823616,-80.35257062900928,-77.56860285569508,-82.75154869558726,-85.77280947963828,-81.39284485012925,-81.63577470435233,-89.56119147343263,-84.39937445332454,-83.14491187497183
1050,-94.68920979068332,-102.2429957310062,-103.24512577106009,-107.16911885772637,-112.2077501359521,-108.29090653640122,-110.21573480102622,-113.0744202979571,-114.77986898509134,-119.58822543671042,-115.20131750862107,-107.730450258327,-106.65889313484156,-110.73933484104712,-104.72690538496487,-97.62988165742962,-94.57626601826585,-90.9736382441294,-88.61301542128885,-92.2521934151612,-84.40419625612901,-80.34175618069801,-77.58847645864755,-82.59014695628467,-85.85362714897632,-81.51798263959208,-81.64324922505985,-89.6142283809815,-84.40190675330665,-83.22516759924744
1051,-94.74290397455654,-102.29595345374668,-103.32787150668965,-107.25130685760898,-112.2158650942607,-108.43918793781953,-110.2521707877217,-112.9564846328677,-114.8207772527264,-119.550765426762,-115.3363430179719,-107.86363248109359,-106.53816534199541,-110.78950005352733,-104.71333940003898,-97.52958044699875,-94.64662545427038,-90.92529603859482,-88.58302143122759,-92.3350543845513,-84.50808877399163,-80.21769419219389,-77.4959970502974,-82.76898034079618,-85.88757343347677,-81.47197548211474,-81.60111598732723,-89.72732572638466,-84.2883320140059,-83.19058302169795
1052,-94.94179229383091,-102.25514981536577,-103.38280213577099,-107.28884814207422,-112.36145140931848,-108.52954241020905,-110.24953059511294,-112.93866913878612,-114.62813584800398,-119.55142283496825,-115.32806901038651,-107.75291426643467,-106.47675491173716,-110.7144284840126,-104.68182866081287,-97.45193546789177,-94.39366978485319,-90.98775908727781,-88.54248640064252,-92.3375588754002,-84.56644030188774,-80.25113080987347,-77.60379492634345,-82.81120961166182,-85.76527664124833,-81.50168464018873,-81.75324021653378,-89.64442274719094,-84.17809446534964,-83.08917091112053
1053,-94.8544479890305,-102.19917384242797,-103.40222311420075,-107.45496906088482,-112.29261218998826,-108.43692309579251,-110.29770347965903,-112.87288601488538,-114.65904338232478,-119.55477329933582,-115.36981654841712,-107.66962580377223,-106.65857572612896,-110.97322430332343,-104.61986060892544,-97.3446444949419,-94.27982652454006,-90.93385275962349,-88.46333604015045,-92.45088822115638,-84.3297147939633,-80.24074582962587,-77.43493853202263,-82.8630145946742,-85.63770447254602,-81.567416931861,-81.70664564448796,-89.60863951983018,-84.24719294862335,-83.17400993711585
1054,-94.78731776199304,-102.07969995586045,-103.4956135157587,-107.53878112198561,-112.50210433557622,-108.74613292327253,-109.90483129508556,-113.01136722956622,-114.76338156408599,-119.68040083957729,-115.4102612742288,-107.59981661369588,-106.66921616220104,-110.45589701349658,-104.60757553138309,-97.30192358922191,-94.28514913996253,-90.83028150977732,-88.27102590307814,-92.37174672243674,-84.50691432075604,-80.18820804088239,-77.4961935824521,-82.94275402204046,-85.5923968661691,-81.60157794645431,-81.92953487038476,-89.58035762121867,-84.42784568497457,-83.12313081088807
1055,-94.87707075096128,-102.03103923719941,-103.46525100480378,-107.35066604301839,-112.50864947964638,-108.76898860036884,-109.90505395485205,-113.04756277770453,-114.64050143251698,-119.65620133239281,-115.46693961023962,-107.54063169410423,-106.62564524509267,-110.33338160606637,-104.63021170925539,-97.30004658445428,-94.25732424553804,-90.91759054033554,-88.33484708667723,-92.28447109851174,-84.49366299021128,-80.12944200508956,-77.51829807606616,-82.91717848374412,-85.6083655277531,-81.59056190708797,-81.84749276373324,-89.55133613681862,-84.40660222394554,-83.23117274588536
1056,-94.91214403276429,-102.00215328842135,-103.30023471134099,-107.7865794132862,-112.39740157195187,-108.92989328603713,-109.86776720192587,-112.89606076380694,-114.72350671024058,-119.69639951295531,-115.60808367396211,-107.80309018111649,-106.59521553561548,-110.14104938501714,-104.61663568400607,-97.55794837617789,-93.99976503657162,-90.7058169840933,-88.20179181184797,-92.4620686641991,-84.30027213309562,-80.02035914482684,-77.42269945078753,-82.96500024617883,-85.64571134244707,-81.63013036126765,-81.74497142054064,-89.4709779768355,-84.22590144411885,-83.25991752382984
1057,-94.91716637083621,-101.9493312745035,-103.14397860889943,-107.98591393260979,-112.56644423744417,-109.03238150824575,-109.90814872817936,-112.80631001415422,-114.61459244906409,-119.56144302423742,-115.71334859847168,-108.00804438947037,-106.7156529238876,-110.27974101382134,-104.51871091265777,-97.44586382572649,-93.93846078791654,-90.6680053967284,-88.38156084812638,-92.6892293388622,-84.19824352582653,-80.19741509533189,-77.43747057579738,-83.09308469800739,-85.95476628008117,-81.76901125754424,-81.72515754323739,-89.72511458718158,-84.2588197246532,-83.3220483529088
1058,-94.8732909674681,-101.85439955017621,-103.24047986850965,-107.72516165229563,-112.4600471467381,-109.05550481854911,-109.88037043297348,-112.62048489194392,-114.63393049945343,-119.62688386396121,-115.75960191933825,-107.93250205750648,-106.67580131335903,-110.33372817409135,-104.60228004195375,-97.49435342629445,-94.03305142708277,-90.46363680411024,-88.33227213435912,-92.74493170092619,-84.35045041424674,-80.20096011916559,-77.47573024635193,-83.0917825948718,-86.0498765191454,-81.80590881652944,-81.78306439413008,-89.78770171716894,-84.33897710368242,-83.23217650590206
1059,-94.71417377481487,-101.80998573348052,-103.22795245295761,-107.85132830782865,-112.58281538361689,-109.10797685786777,-110.03214757039798,-112.7663986037749,-115.11323217330138,-119.34037489607923,-116.0030124554957,-107.91049175114685,-106.512870254362,-110.37898421765118,-104.5809896339954,-97.70949605333584,-94.02013654411557,-90.55358716686608,-88.34598315773184,-92.50983160377133,-84.48574500852672,-80.4178446822477,-77.50770951828525,-83.04628439059226,-86.03461032968113,-81.76209798277087,-82.02675249878729,-89.78506192786034,-84.2798242264571,-83.2382537997995
1060,-94.8243258853289,-101.9455237608742,-103.31105944789309,-107.74397487462889,-112.53549742302548,-109.1563868432308,-109.90769839392551,-112.75772882821093,-115.30164252444868,-119.23544176242682,-116.04639832288908,-107.70897892022782,-106.49231266900047,-110.41836222537802,-104.46387591297065,-97.70741524733192,-93.99750312336809,-90.60505143881879,-88.30791913951641,-92.40521183400645,-84.64513681639231,-80.4673113491594,-77.62064551586768,-82.95653374541264,-86.21297474823336,-81.8646917278812,-82.04911690298553,-89.9546133532975,-84.32564333802117,-83.132471789004
1061,-94.9631476763498,-101.92486013757312,-103.3400660916609,-107.78853464746469,-112.44644760637033,-109.37335693336763,-109.84664072068257,-112.75008321297803,-115.46641329100912,-119.21015115630136,-115.93927218747794,-107.7913746714216,-106.541048562355,-110.51258439563672,-104.41941176427294,-97.77137873442669,-94.1203099458601,-90.78656031661365,-88.19409419137502,-92.38257366310043,-84.68841960814036,-80.46820394117442,-77.74224552721331,-82.96253195637482,-86.24229389882981,-81.79434013233866,-82.09059051537068,-89.96446638652891,-84.32507922362892,-83.30570521236638
1062,-95.01683963040388,-102.0146887848711,-103.20835399388689,-107.73435075819438,-112.428044896699,-109.39891596587937,-110.0560707894925,-112.69773300144016,-115.33384871548532,-119.29698405343271,-115.9473189098409,-107.72037969745078,-106.3640450091186,-110.58853151740293,-104.36374032136142,-97.61578481553771,-94.20150602497611,-90.90558512665017,-88.22857820507961,-92.55292750008677,-84.64438763885848,-80.4505354422836,-77.85263138247652,-83.10156943612648,-86.17178364624601,-81.680844711528,-82.19382698169593,-90.04252177138564,-84.1841873125887,-83.21816225534728
1063,-95.09553452854551,-102.01766773465187,-103.0525533478654,-107.90369264293453,-112.50343838908971,-109.42322453445566,-109.96381395092928,-112.64293788972257,-115.44053122517656,-119.22110437084567,-115.93617362669634,-107.52474196088905,-106.53758366064945,-110.50354084352158,-104.37330894865819,-97.5647143608075,-94.03331219163772,-91.08424672986479,-88.12079999790147,-92.54960601566253,-84.78342466314604,-80.37331229610314,-77.83859576481902,-82.94517458913961,-86.28190457119204,-81.6494720861156,-82.10831711317401,-89.98131920703476,-84.07739781232198,-83.17403049545675
1064,-94.92995678410935,-102.10946369439695,-102.95959530992425,-107.98991528405413,-112.41083431415058,-109.21206041529246,-109.94628442466127,-112.69822361390929,-115.2580394827203,-119.16540361762651,-115.87307759114131,-107.49680937908073,-106.60681818099843,-110.66940740494545,-104.54497859868381,-97.58221242164245,-93.96937967995721,-91.14071148267736,-88.05021224482223,-92.61195450229665,-84.76038847989082,-80.55595789029154,-77.79761439072531,-83.03261014096218,-86.26436501709436,-81.68182114822524,-82.11523136127163,-90.16649935109145,-84.03014473000859,-83.23333157726779
1065,-94.87449982636825,-102.0798444944084,-103.07318580293818,-107.93980390412752,-112.31504473588043,-109.26617197869055,-110.00568150015384,-112.67149468214085,-115.35164548192327,-119.15918704153935,-115.96484309784033,-107.66955458860191,-106.66405071182537,-110.82964318998779,-104.52125960064328,-97.6233525792296,-94.04900231418371,-90.9505082176174,-88.03803112678611,-92.62758762963063,-84.71613321451954,-80.43444263550666,-77.71187582900556,-82.97744202292472,-86.3456066293491,-81.70283251145375,-82.18519985441921,-90.04573784064968,-84.0896543248344,-83.18544337617826
1066,-94.98418749832915,-102.27855106069941,-102.95101127808941,-108.03881397490638,-112.49458209052642,-109.3486642218848,-109.95319615824269,-112.79629043378037,-115.52618374410511,-119.2951987664439,-115.90737627057507,-107.67981587107096,-106.7383207013415,-110.89553720209872,-104.39554488809898,-97.58495691321178,-94.0669004170253,-90.74785954844226,-88.07611147570337,-92.67440044859609,-84.51476737455023,-80.39451014892808,-77.67455973731661,-82.97990046844232,-86.38692089194564,-81.55289064468914,-82.11319073989162,-90.16762426771781,-84.1345291150719,-83.22535005859935
